Customer ID,Transaction Date,Product Category,Purchase Amount
9530,2018-10-14,Personal Care,11046.0
9530,2021-08-15,Personal Care,14639.5
9530,2019-12-15,Personal Care,41005.75
9530,2018-07-15,Personal Care,79106.21
9530,2020-11-15,Personal Care,7864.2
9530,2019-09-15,Personal Care,27098.01
9530,2020-02-16,Personal Care,17936.38
9530,2022-01-16,Personal Care,5459.06
9530,2019-06-16,Personal Care,14520.0
9530,2018-09-16,Personal Care,35140.24
9530,2019-03-17,Personal Care,17895.64
9530,2020-05-17,Personal Care,28947.28
9530,2019-11-17,Personal Care,14062.5
9530,2018-03-18,Personal Care,3297.74
9530,2018-11-18,Personal Care,38303.82
9530,2019-05-19,Personal Care,24392.27
9530,2018-12-02,Personal Care,26487.28
9530,2020-02-02,Personal Care,28592.26
9530,2018-09-02,Personal Care,66925.56
9530,2020-12-20,Personal Care,27318.48
9530,2019-01-20,Personal Care,63338.2
9530,2019-10-20,Personal Care,29332.2
9530,2020-09-20,Personal Care,42583.19
9530,2019-04-21,Personal Care,4816.5
9530,2021-02-21,Personal Care,21259.74
9530,2020-06-21,Personal Care,23386.4
9530,2021-03-21,Personal Care,15547.0
9530,2021-08-22,Personal Care,70728.64
9530,2020-03-22,Personal Care,30193.94
9530,2019-06-23,Personal Care,9623.99
9530,2021-05-23,Personal Care,15835.5
9530,2021-01-24,Personal Care,9174.9
9530,2019-11-24,Personal Care,38821.1
9530,2021-10-24,Personal Care,23946.7
9530,2021-04-25,Personal Care,49482.68
9530,2019-08-25,Personal Care,34583.73
9530,2018-02-25,Personal Care,47656.8
9530,2021-07-25,Personal Care,13282.5
9530,2018-11-25,Personal Care,24368.16
9530,2020-04-26,Personal Care,21203.7
9530,2021-12-26,Personal Care,29987.4
9530,2020-07-26,Personal Care,39210.4
9530,2019-05-26,Personal Care,1272.45
9530,2021-09-26,Personal Care,6334.72
9530,2019-01-27,Personal Care,37264.76
9530,2021-06-27,Personal Care,57262.8
9530,2022-03-27,Personal Care,25639.46
9530,2020-09-27,Personal Care,21346.58
9530,2019-04-28,Personal Care,18412.02
9530,2021-02-28,Personal Care,47553.56
9530,2018-01-28,Personal Care,40605.44
9530,2019-07-28,Personal Care,31521.25
9530,2020-06-28,Personal Care,88747.78
9530,2018-10-28,Personal Care,64252.11
9530,2021-08-29,Personal Care,34845.0
9530,2019-12-29,Personal Care,5097.05
9530,2018-07-29,Personal Care,24628.56
9530,2018-06-03,Personal Care,44502.44
9530,2020-05-03,Personal Care,17092.61
9530,2019-11-03,Personal Care,19770.3
9530,2021-10-03,Personal Care,14423.44
9530,2020-08-30,Personal Care,53618.7
9530,2018-12-30,Personal Care,17659.36
9530,2017-12-31,Personal Care,60290.95
9530,2019-03-31,Personal Care,10850.0
9530,2020-05-31,Personal Care,124054.41
9530,2021-04-04,Personal Care,3442.49
9530,2021-07-04,Personal Care,4623.0
9530,2020-10-04,Personal Care,21196.8
9530,2020-04-05,Personal Care,38752.08
9530,2018-08-05,Personal Care,35648.4
9530,2021-12-05,Personal Care,16346.01
9530,2020-01-05,Personal Care,2624.46
9530,2019-05-05,Personal Care,1656.04
9530,2021-09-05,Personal Care,43399.12
9530,2020-12-06,Personal Care,15732.0
9530,2022-02-06,Personal Care,17066.0
9530,2019-01-06,Personal Care,20937.5
9530,2019-10-06,Personal Care,38364.81
9530,2021-02-07,Personal Care,31673.6
9530,2020-06-07,Personal Care,17755.0
9530,2021-03-07,Personal Care,9830.25
9530,2021-11-07,Personal Care,809.64
9530,2018-10-07,Personal Care,52435.7
9530,2018-04-08,Personal Care,41584.32
9530,2019-12-08,Personal Care,61970.42
9530,2018-07-08,Personal Care,21317.76
9530,2018-12-09,Personal Care,11401.78
9530,2022-01-09,Personal Care,5677.83
9530,2019-06-09,Personal Care,35735.52
9530,2021-05-09,Personal Care,44303.73
9534,2023-10-01,Converter & Specialty Ind Film,6861.68
9534,2023-06-11,Converter & Specialty Ind Film,51886.37
9534,2018-03-11,Converter & Specialty Ind Film,6618.41
9534,2020-10-11,Converter & Specialty Ind Film,40360.44
9534,2022-09-11,Converter & Specialty Ind Film,137959.64
9534,2021-12-12,Converter & Specialty Ind Film,20521.03
9534,2020-07-12,Converter & Specialty Ind Film,3816.82
9534,2021-06-13,Converter & Specialty Ind Film,101076.76
9534,2021-06-13,Personal Care,110.0
9534,2021-02-14,Converter & Specialty Ind Film,27410.63
9534,2018-01-14,Converter & Specialty Ind Film,21219.0
9534,2021-03-14,Converter & Specialty Ind Film,67760.0
9534,2021-03-14,Personal Care,110.0
9534,2023-05-14,Converter & Specialty Ind Film,43945.01
9534,2018-09-16,Converter & Specialty Ind Film,110131.27
9534,2022-04-17,Converter & Specialty Ind Film,36092.79
9534,2019-03-17,Converter & Specialty Ind Film,21969.51
9534,2024-03-17,Converter & Specialty Ind Film,5595.6
9534,2024-03-17,Personal Care,110.0
9534,2021-10-17,Converter & Specialty Ind Film,45849.0
9534,2021-12-19,Converter & Specialty Ind Film,100440.48
9534,2021-12-19,Personal Care,110.0
9534,2020-07-19,Converter & Specialty Ind Film,25898.75
9534,2020-08-02,Converter & Specialty Ind Film,51095.93
9534,2022-02-20,Converter & Specialty Ind Film,129051.65
9534,2021-06-20,Converter & Specialty Ind Film,92807.25
9534,2022-03-20,Converter & Specialty Ind Film,52602.65
9534,2022-03-20,Personal Care,220.0
9534,2024-01-21,Converter & Specialty Ind Film,133240.84
9534,2020-06-21,Converter & Specialty Ind Film,49996.99
9534,2020-06-21,Specialty Foods - Other,110.0
9534,2018-12-23,Converter & Specialty Ind Film,20226.21
9534,2020-02-23,Converter & Specialty Ind Film,81404.16
9534,2020-02-23,Specialty Foods - Other,420.0
9534,2021-05-23,Converter & Specialty Ind Film,24868.91
9534,2022-04-24,Converter & Specialty Ind Film,40080.32
9534,2022-07-24,Converter & Specialty Ind Film,104824.73
9534,2022-07-24,Personal Care,110.0
9534,2024-03-24,Converter & Specialty Ind Film,77278.8
9534,2020-01-26,Converter & Specialty Ind Film,105911.19
9534,2025-01-26,Converter & Specialty Ind Film,6371.04
9534,2023-03-26,Converter & Specialty Ind Film,85692.41
9534,2023-03-26,Personal Care,110.0
9534,2019-05-26,Converter & Specialty Ind Film,24598.84
9534,2023-11-26,Personal Care,110.0
9534,2019-01-27,Converter & Specialty Ind Film,55926.84
9534,2021-02-28,Converter & Specialty Ind Film,97756.97
9534,2024-01-28,Converter & Specialty Ind Film,42631.58
9534,2024-01-28,Non Finished Goods,134.28
9534,2024-07-28,Converter & Specialty Ind Film,42044.1
9534,2021-08-29,Converter & Specialty Ind Film,82482.84
9534,2021-08-29,Personal Care,110.0
9534,2022-04-03,Converter & Specialty Ind Film,12138.83
9534,2018-06-03,Converter & Specialty Ind Film,20268.9
9534,2019-03-03,Converter & Specialty Ind Film,111063.04
9534,2025-03-30,Converter & Specialty Ind Film,75832.12
9534,2018-09-30,Converter & Specialty Ind Film,4030.22
9534,2024-03-31,Converter & Specialty Ind Film,106624.8
9534,2020-05-31,Converter & Specialty Ind Film,106147.83
9534,2023-06-04,Converter & Specialty Ind Film,81103.12
9534,2018-11-04,Converter & Specialty Ind Film,3607.4
9534,2018-08-05,Converter & Specialty Ind Film,53560.62
9534,2024-05-05,Converter & Specialty Ind Film,54874.7
9534,2023-11-05,Converter & Specialty Ind Film,94587.16
9534,2021-09-05,Converter & Specialty Ind Film,32173.18
9534,2020-12-06,Converter & Specialty Ind Film,74567.35
9534,2022-11-06,Converter & Specialty Ind Film,40398.45
9534,2020-09-06,Converter & Specialty Ind Film,125713.7
9534,2019-04-07,Converter & Specialty Ind Film,42802.19
9534,2024-04-07,Converter & Specialty Ind Film,26656.2
9534,2018-04-08,Converter & Specialty Ind Film,21919.13
9534,2019-12-08,Converter & Specialty Ind Film,59769.34
9534,2024-12-08,Converter & Specialty Ind Film,53937.83
9534,2019-09-08,Converter & Specialty Ind Film,21455.98
9534,2025-02-09,Converter & Specialty Ind Film,85812.47
9561,2019-02-10,Bakery,3984.64
9561,2019-02-10,Non Finished Goods,79.69
9570,2024-12-01,Healthcare Films & Flex Pkg,32551.2
9570,2025-06-01,Unknown,197038.23
9570,2025-08-10,Healthcare Films & Flex Pkg,69508.6
9570,2025-08-10,Unknown,4740.75
9570,2024-11-10,Healthcare Films & Flex Pkg,105004.64
9570,2024-08-11,Healthcare Films & Flex Pkg,76258.64
9570,2024-02-11,Healthcare Films & Flex Pkg,44920.84
9570,2025-05-11,Healthcare Films & Flex Pkg,137031.24
9570,2025-05-11,Unknown,9481.5
9570,2025-01-12,Healthcare Films & Flex Pkg,86224.16
9570,2024-05-12,Healthcare Films & Flex Pkg,117184.8
9570,2025-04-13,Healthcare Films & Flex Pkg,64839.36
9570,2024-07-14,Healthcare Films & Flex Pkg,68817.7
9570,2024-12-15,Healthcare Films & Flex Pkg,149486.84
9570,2024-12-15,Plate for Graphics - non FG,3313.12
9570,2024-09-15,Healthcare Films & Flex Pkg,94694.4
9570,2024-06-16,Healthcare Films & Flex Pkg,137175.5
9570,2025-03-16,Healthcare Films & Flex Pkg,45374.4
9570,2024-03-17,Healthcare Films & Flex Pkg,60394.24
9570,2024-11-17,Healthcare Films & Flex Pkg,104129.8
9570,2024-08-18,Healthcare Films & Flex Pkg,78167.29
9570,2025-05-18,Unknown,4605.3
9570,2024-05-19,Healthcare Films & Flex Pkg,87888.6
9570,2024-06-02,Healthcare Films & Flex Pkg,135306.62
9570,2025-04-20,Healthcare Films & Flex Pkg,66746.4
9570,2025-07-20,Healthcare Films & Flex Pkg,30782.38
9570,2024-10-20,Healthcare Films & Flex Pkg,142041.6
9570,2024-04-21,Healthcare Films & Flex Pkg,107419.4
9570,2024-04-21,Plate for Graphics - non FG,1064.0
9570,2024-07-21,Healthcare Films & Flex Pkg,63475.1
9570,2024-06-23,Healthcare Films & Flex Pkg,65868.37
9570,2025-03-23,Healthcare Films & Flex Pkg,68061.6
9570,2024-03-24,Healthcare Films & Flex Pkg,74032.36
9570,2024-11-24,Healthcare Films & Flex Pkg,49320.0
9570,2024-08-25,Healthcare Films & Flex Pkg,80884.8
9570,2024-02-25,Healthcare Films & Flex Pkg,66384.98
9570,2024-02-25,Plate for Graphics - non FG,350.0
9570,2025-01-26,Healthcare Films & Flex Pkg,108504.0
9570,2025-07-27,Healthcare Films & Flex Pkg,35355.36
9570,2024-09-29,Healthcare Films & Flex Pkg,68033.71
9570,2025-08-03,Healthcare Films & Flex Pkg,15887.68
9570,2025-08-03,Unknown,2438.1
9570,2024-11-03,Plate for Graphics - non FG,1716.93
9570,2025-05-04,Healthcare Films & Flex Pkg,69508.6
9570,2025-04-06,Healthcare Films & Flex Pkg,152102.88
9570,2025-07-06,Healthcare Films & Flex Pkg,69508.6
9570,2025-07-06,Plate for Graphics - non FG,1949.77
9570,2025-07-06,Unknown,4740.75
9570,2024-10-06,Healthcare Films & Flex Pkg,69048.0
9570,2024-01-07,Healthcare Films & Flex Pkg,19465.0
9570,2024-12-08,Healthcare Films & Flex Pkg,20150.6
9570,2024-09-08,Plate for Graphics - non FG,1214.0
9570,2025-02-09,Healthcare Films & Flex Pkg,60170.4
9570,2024-06-09,Healthcare Films & Flex Pkg,68357.8
9570,2025-03-09,Healthcare Films & Flex Pkg,69048.0
9589,2023-08-13,Non Finished Goods,66.5
9589,2023-08-06,Converter & Specialty Ind Film,12475.12
9589,2020-11-08,Converter & Specialty Ind Film,16200.0
9589,2020-11-08,Non Finished Goods,324.0
9589,2023-07-09,Converter & Specialty Ind Film,6237.56
9640,2020-05-17,Specialty Foods - Other,673.38
9640,2020-02-09,Specialty Foods - Other,683.52
9666,2025-06-01,Ready-to-Eat,13489.92
9666,2022-05-01,Unknown,119.13
9666,2024-03-10,Ready-to-Eat,13555.48
9666,2024-03-10,Unknown,825.0
9666,2024-02-11,Unknown,1045.0
9666,2025-05-11,Non Finished Goods,153.39
9666,2025-05-11,Ready-to-Eat,13493.55
9666,2025-01-12,Non Finished Goods,108.94
9666,2025-01-12,Ready-to-Eat,14091.33
9666,2023-11-12,Ready-to-Eat,1476.52
9666,2023-11-12,Unknown,1045.0
9666,2025-04-13,Non Finished Goods,14.92
9666,2024-10-13,Ready-to-Eat,13716.64
9666,2024-10-13,Unknown,332.21
9666,2023-05-14,Ready-to-Eat,10600.95
9666,2025-06-15,Non Finished Goods,46.4
9666,2025-06-15,Ready-to-Eat,12802.36
9666,2025-03-23,Non Finished Goods,103.64
9666,2025-03-23,Ready-to-Eat,13490.25
9666,2022-04-24,Ready-to-Eat,3950.1
9666,2023-03-26,Ready-to-Eat,7638.21
9666,2023-03-26,Unknown,157.6
9666,2024-05-26,Ready-to-Eat,21193.99
9666,2024-05-26,Unknown,804.5
9666,2023-11-26,Ready-to-Eat,4797.26
9666,2023-11-26,Unknown,195.58
9666,2022-11-27,Ready-to-Eat,6682.29
9666,2022-08-28,Ready-to-Eat,5587.95
9666,2022-08-28,Unknown,143.5
9666,2024-01-28,Ready-to-Eat,702.54
9666,2023-05-28,Unknown,175.12
9666,2024-03-31,Ready-to-Eat,8897.98
9666,2022-12-04,Unknown,145.07
9666,2024-02-04,Ready-to-Eat,9204.75
9666,2025-05-04,Ready-to-Eat,7376.1
9666,2024-05-05,Ready-to-Eat,13223.16
9666,2024-05-05,Unknown,345.93
9666,2025-04-06,Ready-to-Eat,1989.18
9666,2024-01-07,Ready-to-Eat,3082.8
9666,2024-12-08,Ready-to-Eat,14453.79
9666,2025-06-08,Non Finished Goods,103.64
9666,2025-03-09,Ready-to-Eat,13015.06
9666,2025-03-09,Unknown,228.17
9786,2023-01-01,Non Finished Goods,552.15
9786,2023-01-01,Specialty Foods - Other,83584.8
9786,2024-10-13,Converter & Specialty Ind Film,47792.12
9786,2025-03-16,Converter & Specialty Ind Film,79167.0
9786,2025-03-16,Non Finished Goods,879.89
9786,2025-01-19,Converter & Specialty Ind Film,58264.52
9786,2025-01-19,Non Finished Goods,661.71
9786,2025-02-02,Converter & Specialty Ind Film,28185.0
9786,2025-04-20,Converter & Specialty Ind Film,26584.0
9786,2024-10-20,Non Finished Goods,522.47
9786,2024-09-22,Coated & Laminated -DO NOT USE,17301.77
9786,2024-09-22,Non Finished Goods,260.16
9786,2025-03-23,Converter & Specialty Ind Film,217746.24
9786,2025-03-23,Non Finished Goods,2438.8
9786,2024-10-27,Converter & Specialty Ind Film,22330.56
9786,2024-10-27,Non Finished Goods,244.12
9786,2025-08-03,Converter & Specialty Ind Film,5204.3
9786,2025-08-03,Non Finished Goods,60.28
9786,2025-04-06,Converter & Specialty Ind Film,31468.74
9786,2025-04-06,Non Finished Goods,349.7
9786,2025-02-09,Converter & Specialty Ind Film,112098.18
9786,2025-02-09,Non Finished Goods,967.04
9786,2024-06-09,Military MRE,86225.85
9786,2024-06-09,Non Finished Goods,569.45
9786,2025-03-09,Converter & Specialty Ind Film,217296.27
9786,2025-03-09,Non Finished Goods,1376.59
9799,2024-12-01,Personal Care,145912.28
9799,2025-06-01,Personal Care,111090.32
9799,2024-09-01,Personal Care,43420.48
9799,2025-08-10,Personal Care,93525.79
9799,2023-12-10,Personal Care,5025.0
9799,2023-12-10,Plate for Graphics - non FG,3526.36
9799,2024-03-10,Personal Care,233.74
9799,2024-11-10,Personal Care,171541.59
9799,2024-08-11,Personal Care,140033.15
9799,2025-05-11,Personal Care,162747.66
9799,2025-01-12,Personal Care,82335.92
9799,2025-04-13,Personal Care,217382.54
9799,2025-07-13,Personal Care,142768.35
9799,2024-10-13,Personal Care,103169.28
9799,2024-04-14,Plate for Graphics - non FG,20448.82
9799,2024-01-14,Non Finished Goods,74.67
9799,2024-01-14,Personal Care,4260.98
9799,2024-07-14,Personal Care,42592.3
9799,2024-12-15,Personal Care,143109.48
9799,2025-06-15,Personal Care,72287.01
9799,2022-05-15,Non Finished Goods,13.88
9799,2024-09-15,Personal Care,36278.78
9799,2025-02-16,Personal Care,122831.66
9799,2025-03-16,Personal Care,65770.97
9799,2025-03-16,Plate for Graphics - non FG,23826.71
9799,2025-08-17,Personal Care,229161.1
9799,2024-03-17,Non Finished Goods,257.94
9799,2024-03-17,Personal Care,68280.62
9799,2024-11-17,Personal Care,90612.44
9799,2024-08-18,Personal Care,62287.11
9799,2024-02-18,Non Finished Goods,77.74
9799,2024-02-18,Personal Care,4446.49
9799,2025-05-18,Personal Care,156619.64
9799,2023-02-19,Non Finished Goods,109.64
9799,2023-02-19,Personal Care,16754.0
9799,2025-01-19,Personal Care,155684.65
9799,2023-11-19,Personal Care,2.09
9799,2025-02-02,Personal Care,149955.55
9799,2025-02-02,Plate for Graphics - non FG,1770.31
9799,2024-06-02,Personal Care,45831.68
9799,2025-03-02,Personal Care,195802.29
9799,2025-04-20,Personal Care,93629.09
9799,2023-08-20,Personal Care,9620.0
9799,2025-07-20,Personal Care,184544.0
9799,2024-10-20,Personal Care,115677.08
9799,2024-12-22,Personal Care,36176.54
9799,2025-06-22,Personal Care,111404.31
9799,2022-05-22,Non Finished Goods,11.14
9799,2023-10-22,Personal Care,756.0
9799,2024-09-22,Personal Care,53317.03
9799,2025-02-23,Personal Care,91930.54
9799,2025-02-23,Plate for Graphics - non FG,9641.18
9799,2024-06-23,Personal Care,6025.56
9799,2025-03-23,Personal Care,65958.25
9799,2024-03-24,Personal Care,36569.24
9799,2024-11-24,Personal Care,17960.18
9799,2024-08-25,Personal Care,43392.73
9799,2025-05-25,Personal Care,125909.33
9799,2023-02-26,Non Finished Goods,59.32
9799,2025-01-26,Personal Care,40199.32
9799,2023-11-26,Personal Care,18200.0
9799,2025-04-27,Personal Care,136012.79
9799,2023-08-27,Plate for Graphics - non FG,4863.6
9799,2025-07-27,Personal Care,159782.4
9799,2024-10-27,Personal Care,37253.41
9799,2024-10-27,Plate for Graphics - non FG,12352.58
9799,2024-07-28,Personal Care,43053.51
9799,2024-12-29,Personal Care,80762.57
9799,2025-06-29,Personal Care,139033.53
9799,2024-09-29,Personal Care,102347.13
9799,2025-08-03,Personal Care,137960.53
9799,2023-12-03,Non Finished Goods,30.86
9799,2023-12-03,Personal Care,29270.0
9799,2024-03-03,Personal Care,16456.51
9799,2024-11-03,Personal Care,139945.77
9799,2023-09-03,Personal Care,3980.0
9799,2025-03-30,Personal Care,108551.98
9799,2025-03-30,Plate for Graphics - non FG,13776.82
9799,2024-03-31,Personal Care,16073.12
9799,2024-08-04,Personal Care,52088.24
9799,2024-08-04,Plate for Graphics - non FG,6677.66
9799,2025-05-04,Personal Care,151096.68
9799,2025-01-05,Personal Care,84275.54
9799,2022-06-05,Non Finished Goods,5.37
9799,2023-11-05,Personal Care,6300.0
9799,2025-04-06,Personal Care,155916.66
9799,2025-07-06,Personal Care,197420.74
9799,2024-10-06,Personal Care,37229.75
9799,2024-04-07,Personal Care,17490.97
9799,2024-07-07,Personal Care,53733.77
9799,2024-12-08,Personal Care,212405.72
9799,2025-06-08,Personal Care,129976.37
9799,2024-09-08,Personal Care,152812.66
9799,2025-02-09,Personal Care,44922.17
9799,2025-03-09,Personal Care,239612.4
9801,2024-12-01,Bakery,159658.91
9801,2023-01-01,Bakery,64657.58
9801,2023-01-01,Unknown,164.27
9801,2025-06-01,Bakery,530561.99
9801,2022-05-01,Bakery,103856.09
9801,2022-05-01,Non Finished Goods,683.05
9801,2022-05-01,Unknown,254.59
9801,2023-10-01,Bakery,209432.92
9801,2024-09-01,Bakery,109684.47
9801,2024-09-01,Non Finished Goods,473.0
9801,2022-04-10,Bakery,86172.96
9801,2022-04-10,Non Finished Goods,1198.6
9801,2025-08-10,Bakery,288351.9
9801,2023-12-10,Bakery,92259.18
9801,2022-07-10,Bakery,340839.88
9801,2022-07-10,Non Finished Goods,9.3
9801,2022-07-10,Unknown,210.87
9801,2024-03-10,Bakery,307712.98
9801,2024-03-10,Unknown,1045.0
9801,2024-11-10,Bakery,63398.34
9801,2023-09-10,Bakery,270599.29
9801,2023-09-10,Unknown,67.92
9801,2024-08-11,Bakery,320603.5
9801,2022-12-11,Bakery,206803.76
9801,2022-12-11,Non Finished Goods,88.18
9801,2024-02-11,Bakery,401941.87
9801,2024-02-11,Unknown,254.43
9801,2015-01-11,Bakery,74892.96
9801,2023-06-11,Bakery,404139.87999999995
9801,2025-05-11,Bakery,221780.84
9801,2022-09-11,Bakery,109840.92
9801,2023-02-12,Bakery,51068.17
9801,2023-02-12,Unknown,4345.0
9801,2025-01-12,Bakery,90475.75
9801,2022-06-12,Bakery,63850.16
9801,2022-06-12,Non Finished Goods,461.21000000000004
9801,2022-06-12,Unknown,677.0999999999999
9801,2023-03-12,Bakery,59671.24
9801,2023-03-12,Unknown,237.0
9801,2024-05-12,Bakery,313617.97
9801,2023-11-12,Bakery,40160.2
9801,2025-04-13,Bakery,10660.1
9801,2023-08-13,Bakery,494384.81
9801,2025-07-13,Bakery,284536.78
9801,2022-03-13,Bakery,27334.04
9801,2022-03-13,Non Finished Goods,272.43
9801,2022-03-13,Unknown,1291.86
9801,2022-11-13,Bakery,147184.67
9801,2024-10-13,Bakery,13412.67
9801,2024-10-13,Unknown,53.41
9801,2024-04-14,Bakery,68917.86
9801,2022-08-14,Bakery,50711.67
9801,2024-01-14,Bakery,232798.88
9801,2024-01-14,Unknown,279.41
9801,2024-07-14,Bakery,333327.01
9801,2024-07-14,Unknown,143.46
9801,2023-05-14,Bakery,806864.77
9801,2023-05-14,Unknown,1846.86
9801,2024-12-15,Bakery,215460.75
9801,2024-12-15,Unknown,94.45
9801,2023-01-15,Bakery,62344.06
9801,2025-06-15,Bakery,335966.09
9801,2025-06-15,Unknown,1068.66
9801,2022-05-15,Bakery,138235.28999999998
9801,2022-05-15,Unknown,95.64
9801,2023-10-15,Bakery,152122.83
9801,2024-09-15,Bakery,4649.24
9801,2023-04-16,Bakery,402528.94
9801,2025-02-16,Bakery,357542.55
9801,2023-07-16,Bakery,227849.93
9801,2023-07-16,Unknown,132.06
9801,2024-06-16,Bakery,396051.34
9801,2025-03-16,Bakery,441257.94
9801,2022-10-16,Bakery,534653.07
9801,2022-10-16,Non Finished Goods,126.92
9801,2022-04-17,Bakery,36617.1
9801,2025-08-17,Bakery,43458.25
9801,2023-12-17,Bakery,297929.94
9801,2022-07-17,Bakery,51978.19
9801,2022-07-17,Non Finished Goods,204.66
9801,2024-03-17,Bakery,121485.59
9801,2024-03-17,Unknown,340.21
9801,2024-11-17,Bakery,248167.6
9801,2023-09-17,Bakery,181628.2
9801,2024-08-18,Bakery,71671.6
9801,2022-12-18,Bakery,141745.52
9801,2022-12-18,Non Finished Goods,154.39
9801,2022-12-18,Unknown,95.26
9801,2024-02-18,Bakery,199207.74
9801,2023-06-18,Bakery,197287.13
9801,2025-05-18,Bakery,245345.68
9801,2022-09-18,Bakery,191801.32
9801,2022-09-18,Unknown,133.93
9801,2023-02-19,Bakery,340540.71
9801,2025-01-19,Bakery,319298.49
9801,2022-06-19,Bakery,414332.19999999995
9801,2022-06-19,Non Finished Goods,3764.67
9801,2022-06-19,Unknown,2687.8199999999997
9801,2023-03-19,Bakery,489743.9
9801,2023-03-19,Unknown,197.12
9801,2024-05-19,Bakery,179135.26
9801,2024-05-19,Unknown,297.05
9801,2023-11-19,Bakery,330097.51
9801,2023-04-02,Bakery,313606.2
9801,2025-02-02,Bakery,410698.18
9801,2023-07-02,Bakery,84195.05
9801,2023-07-02,Unknown,294.44
9801,2024-06-02,Bakery,222750.29
9801,2025-03-02,Bakery,364775.29
9801,2025-03-02,Unknown,35.08
9801,2022-10-02,Bakery,134503.43
9801,2025-04-20,Bakery,344863.99
9801,2023-08-20,Bakery,209556.51
9801,2025-07-20,Bakery,113835.55
9801,2022-03-20,Bakery,74073.12999999999
9801,2022-03-20,Non Finished Goods,1438.3600000000001
9801,2022-11-20,Bakery,85107.71
9801,2022-11-20,Non Finished Goods,88.18
9801,2024-10-20,Bakery,323028.51
9801,2024-10-20,Unknown,287.58
9801,2024-04-21,Bakery,406869.93
9801,2022-08-21,Bakery,358070.17
9801,2022-08-21,Non Finished Goods,57.99
9801,2024-01-21,Bakery,168653.56
9801,2024-07-21,Bakery,161199.77
9801,2023-05-21,Bakery,142596.4
9801,2023-05-21,Unknown,190.96
9801,2024-12-22,Bakery,287423.15
9801,2023-01-22,Bakery,281813.4
9801,2025-06-22,Bakery,209193.25
9801,2022-05-22,Bakery,11562.0
9801,2022-05-22,Non Finished Goods,658.35
9801,2022-05-22,Unknown,307.93
9801,2023-10-22,Bakery,215060.52
9801,2024-09-22,Bakery,316549.28
9801,2023-04-23,Bakery,213582.53
9801,2023-04-23,Non Finished Goods,8.73
9801,2025-02-23,Bakery,30250.44
9801,2023-07-23,Bakery,157936.0
9801,2024-06-23,Bakery,292315.22
9801,2024-06-23,Unknown,215.39
9801,2025-03-23,Bakery,174494.98
9801,2022-10-23,Bakery,28670.3
9801,2022-04-24,Bakery,59147.350000000006
9801,2022-04-24,Non Finished Goods,239.31
9801,2022-04-24,Unknown,1009.52
9801,2023-12-24,Bakery,47812.89
9801,2023-12-24,Unknown,246.48
9801,2022-07-24,Bakery,332592.11
9801,2022-07-24,Non Finished Goods,120.83
9801,2024-03-24,Bakery,376656.85
9801,2024-03-24,Unknown,534.05
9801,2024-11-24,Bakery,10017.43
9801,2023-09-24,Bakery,255283.24
9801,2024-08-25,Bakery,440773.73
9801,2022-12-25,Bakery,360866.53
9801,2022-12-25,Non Finished Goods,156.18
9801,2024-02-25,Bakery,186844.37
9801,2023-06-25,Bakery,473291.64
9801,2025-05-25,Bakery,23151.26
9801,2022-09-25,Bakery,26236.82
9801,2023-02-26,Bakery,159802.12
9801,2023-02-26,Unknown,53.58
9801,2025-01-26,Bakery,118464.58
9801,2022-06-26,Bakery,113668.77
9801,2022-06-26,Non Finished Goods,2163.56
9801,2022-06-26,Unknown,1753.24
9801,2023-03-26,Bakery,214961.39
9801,2024-05-26,Bakery,257977.03
9801,2023-11-26,Bakery,156714.72
9801,2025-04-27,Bakery,311933.85
9801,2023-08-27,Bakery,527757.31
9801,2023-08-27,Non Finished Goods,32.43
9801,2023-08-27,Unknown,587.0
9801,2025-07-27,Bakery,261433.29
9801,2022-03-27,Bakery,61266.75
9801,2022-03-27,Non Finished Goods,733.99
9801,2022-03-27,Unknown,743.97
9801,2022-11-27,Bakery,51164.05
9801,2022-11-27,Non Finished Goods,63.07
9801,2024-10-27,Bakery,86156.38
9801,2024-04-28,Bakery,339493.69
9801,2022-08-28,Bakery,79020.46
9801,2022-08-28,Non Finished Goods,176.36
9801,2024-01-28,Bakery,190542.7
9801,2024-01-28,Unknown,84.05
9801,2024-07-28,Bakery,234704.78
9801,2023-05-28,Bakery,518190.73
9801,2023-05-28,Non Finished Goods,127.9
9801,2024-12-29,Bakery,50075.26
9801,2023-01-29,Bakery,267148.11
9801,2025-06-29,Bakery,201819.2
9801,2022-05-29,Bakery,100890.79
9801,2022-05-29,Non Finished Goods,583.53
9801,2022-05-29,Unknown,476.91
9801,2023-10-29,Bakery,198751.79
9801,2024-09-29,Bakery,19096.86
9801,2022-04-03,Bakery,76563.91
9801,2022-04-03,Non Finished Goods,1228.6
9801,2025-08-03,Bakery,248561.3
9801,2023-12-03,Bakery,232748.56
9801,2022-07-03,Bakery,38858.44
9801,2022-07-03,Non Finished Goods,15.68
9801,2024-03-03,Bakery,2808.69
9801,2024-11-03,Bakery,291878.77
9801,2023-09-03,Bakery,56330.39
9801,2023-09-03,Unknown,68.47
9801,2023-04-30,Bakery,395787.29
9801,2023-07-30,Bakery,460580.23000000004
9801,2023-07-30,Unknown,156.0
9801,2024-06-30,Bakery,14958.04
9801,2025-03-30,Bakery,282827.36
9801,2022-10-30,Bakery,122865.95999999999
9801,2023-12-31,Bakery,214994.13
9801,2022-07-31,Bakery,40720.51
